"LD1","LD2","LD3","NoiseCondition"
0.356615381270548,-0.394169163706837,0.812966960126813,"Baseline"
0.349229311156664,-0.398831401571495,0.814786755285342,"Baseline"
0.348602676910195,-0.399226945868548,0.814941146720883,"Baseline"
0.346450616926289,-0.400585369954603,0.81547137568963,"Baseline"
0.344193285988701,-0.402010243210342,0.816027541532641,"Baseline"
0.359795944947689,-0.407669377456294,0.806479698954031,"Baseline"
0.355978162276705,-0.410079239622948,0.80742033210723,"Baseline"
0.346735143961806,-0.415913621006689,0.809697645985964,"Baseline"
0.336581901797475,-0.422322554219849,0.812199222690373,"Baseline"
0.324560024401003,-0.4454188583551,0.809457570242802,"Baseline"
0.348371679536834,-0.445896307047515,0.797887178288318,"Baseline"
0.315677459280481,-0.466533564653307,0.80594244757456,"Baseline"
0.314222929504123,-0.467451693467961,0.806300817614939,"Baseline"
0.329322516492488,-0.473428376986249,0.796876922944001,"Baseline"
0.318504570396147,-0.48025688485722,0.79954227077144,"Baseline"
0.310650367046232,-0.485214617953453,0.801477405560292,"Baseline"
0.302411021662703,-0.490415460544276,0.803507432436182,"Baseline"
0.296933653014021,-0.493872887175602,0.804856957798745,"Baseline"
0.285150706856937,-0.516818373046992,0.802056436980585,"Baseline"
0.280093852685526,-0.520010362376973,0.803302355120629,"Baseline"
0.309100401784237,-0.517208688212012,0.790452034498131,"Baseline"
0.274519737953695,-0.539036707417073,0.798972089635334,"Baseline"
0.269189928498738,-0.542400991680447,0.800285259060003,"Baseline"
0.257451411544756,-0.549810582623121,0.803177419030298,"Baseline"
0.268744742007136,-0.558189852770624,0.794691317677229,"Baseline"
0.262031139634642,-0.562427615302889,0.796345428849392,"Baseline"
0.260661734257978,-0.563292011862997,0.79668282576495,"Baseline"
0.255397943491174,-0.566614623786014,0.797979729369335,"Baseline"
0.250795787303967,-0.569519598488967,0.799113618084056,"Baseline"
0.249348131530962,-0.570433388292723,0.799470294493339,"Baseline"
0.243793771931154,-0.573939413180231,0.800838789044922,"Baseline"
0.233540742352644,-0.580411334241275,0.803364951577844,"Baseline"
0.242811687612426,-0.590067175112191,0.795377129653974,"Baseline"
0.213412684001675,-0.608624424868003,0.802620516680027,"Baseline"
0.23938666475905,-0.607736969594841,0.790517366487863,"Baseline"
0.234366773089031,-0.610905627441245,0.791754177730728,"Baseline"
0.218082940854147,-0.621184313949313,0.795766221836245,"Baseline"
0.240693371044082,-0.622420000289135,0.784491790156595,"Baseline"
0.233714424305334,-0.626825253588811,0.786211277419914,"Baseline"
0.223250327858756,-0.633430404355112,0.788789443042261,"Baseline"
0.213139114930531,-0.639812807858565,0.791280664496963,"Baseline"
0.212210981975666,-0.655906514590999,0.78580571245793,"Baseline"
0.203876290302272,-0.69218324232354,0.776451976255043,"Baseline"
0.190454682199628,-0.700655234673454,0.779758819687107,"Baseline"
0.181371533354026,-0.721896553503588,0.776293117249941,"Baseline"
0.173841965381016,-0.726649370139095,0.778148267706386,"Baseline"
0.132437503740994,-0.830323961035094,0.759831447459498,"Baseline"
0.165688130908741,0.953220455986286,0.557953979645278,"Baseline"
0.157367301249187,0.947968178861103,0.560004082784827,"Baseline"
0.100648243954756,0.88115025425692,0.562571386180543,"Baseline"
0.103850120092008,0.867663493366288,0.556078873999968,"Baseline"
0.0729122106732846,0.832627004615479,0.557997792459783,"Baseline"
0.078722529518867,0.820786745880264,0.550862606795376,"Baseline"
0.0600898098144892,0.809025393769075,0.555453374630698,"Baseline"
0.0473223577113838,0.785458467696231,0.552895418414078,"Baseline"
0.0379184000355524,0.764014647799556,0.549508757516874,"Baseline"
0.0268911350964234,0.741546163301512,0.546522050404701,"Baseline"
-0.0245778950339944,0.709057863375922,0.559203095994758,"Baseline"
0.0355276344559885,0.731489847258621,0.538690544567702,"Baseline"
0.0114231899092242,0.716274631001569,0.544629447232975,"Baseline"
0.0242641363527171,0.708872247576755,0.535762041068786,"Baseline"
0.00214409425313599,0.694909626554426,0.541212022574324,"Baseline"
0.012972147899979,0.686236664206134,0.532840557080817,"Baseline"
-0.00988758549701566,0.67180713497392,0.538472785250831,"Baseline"
0.0012521690072717,0.663330924554273,0.530024522258445,"Baseline"
-0.0104990153064562,0.655913337716171,0.53291980323891,"Baseline"
-0.0435918850783618,0.635024444418126,0.541073292613394,"Baseline"
-0.0446968641344651,0.634326959136294,0.541345539627783,"Baseline"
-0.0574424488395684,0.626281686521341,0.5444858230236,"Baseline"
-0.0348077721737499,0.625061305050848,0.533205417447311,"Baseline"
-0.037908027941079,0.623104360477386,0.533969264844993,"Baseline"
-0.0411644529582305,0.621048838693231,0.534771589543913,"Baseline"
-0.0417900487173041,0.62065394991057,0.534925725114792,"Baseline"
-0.0441195579887592,0.619183516220666,0.535499674404276,"Baseline"
-0.0695479256234534,0.60313261275035,0.541764767965185,"Baseline"
-0.0378291796165551,0.607646280834513,0.528246210685521,"Baseline"
-0.0466551515457132,0.602075147622118,0.530420771817266,"Baseline"
-0.0594927852073161,0.593971771831353,0.533583734424464,"Baseline"
-0.0725222535382004,0.585747306090846,0.536793961652362,"Baseline"
-0.0608830873133809,0.577586334519141,0.528222652572256,"Baseline"
-0.0607751787893824,0.562146598265952,0.522492438501019,"Baseline"
-0.0832891087748095,0.532427496878037,0.522335839567701,"Baseline"
-0.0925472431490023,0.51107572361888,0.518913250425269,"Baseline"
-0.0948313457141625,0.509633951566643,0.519476012316989,"Baseline"
-0.102033517709919,0.48957994362805,0.515546870931658,"Baseline"
-0.102959850226956,0.488995223679606,0.515775102644016,"Baseline"
-0.108966599907263,0.485203640960886,0.517255057994856,"Baseline"
-0.106614374910374,0.471180562968295,0.51097188461121,"Baseline"
-0.111299145249602,0.468223440530244,0.512126127970763,"Baseline"
-0.138974663838002,0.45075408961732,0.518944879209298,"Baseline"
-0.127407912224246,0.442547408468472,0.510391411790129,"Baseline"
-0.139398265180079,0.419471003202111,0.507641992285982,"Baseline"
-0.154091437583527,0.394688523260625,0.505558499000963,"Baseline"
-0.179766504864035,0.362974047639149,0.506180747581456,"Baseline"
-0.210609181329502,0.343505522178713,0.513779829697185,"Baseline"
0.211940610669543,2.66743265557725,0.324354951890642,"Baseline"
0.0953747247308054,2.45428324184455,0.301742048690771,"Baseline"
-0.0497043773954266,2.20762785510466,0.28045066304129,"Baseline"
-0.0849045248203716,2.18540880523975,0.289123347821659,"Baseline"
-0.121259464876483,2.16246082675003,0.298080552787581,"Baseline"
-0.0921361169576562,2.14982837639775,0.279497827684388,"Baseline"
-0.124283444109095,2.11402847854565,0.281714724974717,"Baseline"
-0.155597236566048,2.07875472476669,0.283726254271228,"Baseline"
-0.185749004067997,2.05972231511359,0.291155108814322,"Baseline"
-0.186510821557616,2.05924144040061,0.291342806975579,"Baseline"
-0.149447036928053,2.06712900570893,0.276507328077558,"Baseline"
-0.101373665361503,2.08196604648937,0.258959284487296,"Baseline"
-0.126937885636972,2.06582939006572,0.265257849701485,"Baseline"
-0.194632634510575,2.02309908605144,0.281936621275351,"Baseline"
-0.177551874170006,2.00286510918639,0.266320973688777,"Baseline"
-0.0390153126110869,2.07480435766826,0.226484423134066,"Baseline"
-0.160425795219402,1.99816758866184,0.256397787756746,"Baseline"
-0.200484245692549,1.97288187897917,0.266267471242715,"Baseline"
-0.235748554471068,1.93511447885034,0.269252336882482,"Baseline"
-0.262083327831395,1.9184914336281,0.275740752551865,"Baseline"
-0.207709360651012,1.93730553866434,0.256640355244793,"Baseline"
-0.208814432495278,1.93660799481273,0.256912625120521,"Baseline"
